Fecha extracción;Fecha de nacimiento;Ciudad;País;Código postal;;;;;;
23/01/2024 14:20;21/05/2000;;;;;;;;;
23/01/2024 14:20;21/05/2000;;;;;;;;;
23/01/2024 14:20;21/05/2000;;;;;;;;;
23/01/2024 14:20;22/05/2000;;;;;;;;;
23/01/2024 14:20;22/05/2000;;;;;;;;;
23/01/2024 14:20;22/05/2000;;;;;;;;;
23/01/2024 14:20;22/05/2000;;;;;;;;;
23/01/2024 14:20;22/05/2000;;;;;;;;;
23/01/2024 14:20;22/05/2000;;;;;;;;;
23/01/2024 14:20;22/05/2000;;;;;;;;;
23/01/2024 14:20;22/05/2000;;;;;;;;;
23/01/2024 14:20;22/05/2000;;;;;;;;;
23/01/2024 14:20;22/05/2000;;;;;;;;;
23/01/2024 14:20;22/05/2000;;;;;;;;;
23/01/2024 14:20;22/05/2000;;;;;;;;;
23/01/2024 14:20;22/05/2000;;;;;;;;;
23/01/2024 14:20;23/05/2000;;;;;;;;;
23/01/2024 14:20;23/05/2000;;;;;;;;;
23/01/2024 14:20;23/05/2000;;;;;;;;;
23/01/2024 14:20;23/05/2000;;;;;;;;;
23/01/2024 14:20;23/05/2000;;;;;;;;;
23/01/2024 14:20;23/05/2000;;;;;;;;;
23/01/2024 14:20;23/05/2000;;;;;;;;;
23/01/2024 14:20;23/05/2000;;;;;;;;;
23/01/2024 14:20;23/05/2000;;;;;;;;;
23/01/2024 14:20;23/05/2000;;;;;;;;;
23/01/2024 14:20;23/05/2000;;;;;;;;;
23/01/2024 14:20;24/05/2000;;;;;;;;;
23/01/2024 14:20;24/05/2000;;;;;;;;;
23/01/2024 14:20;24/05/2000;;;;;;;;;
23/01/2024 14:20;24/05/2000;;;;;;;;;
23/01/2024 14:20;24/05/2000;;;;;;;;;
23/01/2024 14:20;24/05/2000;;;;;;;;;
23/01/2024 14:20;24/05/2000;;;;;;;;;
23/01/2024 14:20;24/05/2000;;;;;;;;;
23/01/2024 14:20;24/05/2000;;;;;;;;;
23/01/2024 14:20;24/05/2000;;;;;;;;;
23/01/2024 14:20;24/05/2000;;;;;;;;;
23/01/2024 14:20;24/05/2000;;;;;;;;;
23/01/2024 14:20;24/05/2000;;;;;;;;;
23/01/2024 14:20;24/05/2000;;;;;;;;;
23/01/2024 14:20;24/05/2000;;;;;;;;;
23/01/2024 14:20;24/05/2000;;;;;;;;;
23/01/2024 14:20;25/05/2000;;;;;;;;;
23/01/2024 14:20;25/05/2000;;;;;;;;;
23/01/2024 14:20;25/05/2000;;;;;;;;;
23/01/2024 14:20;25/05/2000;;;;;;;;;
23/01/2024 14:20;25/05/2000;;;;;;;;;
23/01/2024 14:20;25/05/2000;;;;;;;;;
23/01/2024 14:20;25/05/2000;;;;;;;;;
23/01/2024 14:20;26/05/2000;;;;;;;;;
23/01/2024 14:20;26/05/2000;;;;;;;;;
23/01/2024 14:20;26/05/2000;;;;;;;;;
23/01/2024 14:20;26/05/2000;;;;;;;;;
23/01/2024 14:20;26/05/2000;;;;;;;;;
23/01/2024 14:20;26/05/2000;;;;;;;;;
23/01/2024 14:20;26/05/2000;;;;;;;;;
23/01/2024 14:20;26/05/2000;;;;;;;;;
23/01/2024 14:20;26/05/2000;;;;;;;;;
23/01/2024 14:20;27/05/2000;;;;;;;;;
23/01/2024 14:20;27/05/2000;;;;;;;;;
23/01/2024 14:20;27/05/2000;;;;;;;;;
23/01/2024 14:20;27/05/2000;;;;;;;;;
23/01/2024 14:20;27/05/2000;;;;;;;;;
23/01/2024 14:20;27/05/2000;;;;;;;;;
23/01/2024 14:20;27/05/2000;;;;;;;;;
23/01/2024 14:20;27/05/2000;;;;;;;;;
23/01/2024 14:20;27/05/2000;;;;;;;;;
23/01/2024 14:20;27/05/2000;;;;;;;;;
23/01/2024 14:20;27/05/2000;;;;;;;;;
23/01/2024 14:20;27/05/2000;;;;;;;;;
23/01/2024 14:20;27/05/2000;;;;;;;;;
23/01/2024 14:20;27/05/2000;;;;;;;;;
23/01/2024 14:20;28/05/2000;;;;;;;;;
23/01/2024 14:20;28/05/2000;;;;;;;;;
23/01/2024 14:20;28/05/2000;;;;;;;;;
23/01/2024 14:20;28/05/2000;;;;;;;;;
23/01/2024 14:20;28/05/2000;;;;;;;;;
23/01/2024 14:20;28/05/2000;;;;;;;;;
23/01/2024 14:20;28/05/2000;;;;;;;;;
23/01/2024 14:20;29/05/2000;;;;;;;;;
23/01/2024 14:20;29/05/2000;;;;;;;;;
23/01/2024 14:20;29/05/2000;;;;;;;;;
23/01/2024 14:20;29/05/2000;;;;;;;;;
23/01/2024 14:20;29/05/2000;;;;;;;;;
23/01/2024 14:20;29/05/2000;;;;;;;;;
23/01/2024 14:20;29/05/2000;;;;;;;;;
23/01/2024 14:20;29/05/2000;;;;;;;;;
23/01/2024 14:20;29/05/2000;;;;;;;;;
23/01/2024 14:20;29/05/2000;;;;;;;;;
23/01/2024 14:20;29/05/2000;;;;;;;;;
23/01/2024 14:20;29/05/2000;;;;;;;;;
23/01/2024 14:20;29/05/2000;;;28770;;;;;;
23/01/2024 14:20;29/05/2000;;;;;;;;;
23/01/2024 14:20;29/05/2000;;;;;;;;;
23/01/2024 14:20;30/05/2000;;;;;;;;;
23/01/2024 14:20;30/05/2000;;;;;;;;;
23/01/2024 14:20;30/05/2000;;;;;;;;;
23/01/2024 14:20;30/05/2000;;;;;;;;;
23/01/2024 14:20;30/05/2000;;;;;;;;;
23/01/2024 14:20;30/05/2000;;;;;;;;;
23/01/2024 14:20;30/05/2000;;;;;;;;;
23/01/2024 14:20;30/05/2000;;;;;;;;;
23/01/2024 14:20;30/05/2000;;;;;;;;;
23/01/2024 14:20;30/05/2000;;;;;;;;;
23/01/2024 14:20;30/05/2000;;;;;;;;;
23/01/2024 14:20;30/05/2000;;;;;;;;;
23/01/2024 14:20;30/05/2000;;;;;;;;;
23/01/2024 14:20;31/05/2000;;;;;;;;;
23/01/2024 14:20;31/05/2000;;;;;;;;;
23/01/2024 14:20;31/05/2000;;;;;;;;;
23/01/2024 14:20;31/05/2000;;;;;;;;;
23/01/2024 14:20;31/05/2000;;;;;;;;;
23/01/2024 14:20;31/05/2000;;;;;;;;;
23/01/2024 14:20;31/05/2000;;;;;;;;;
23/01/2024 14:20;31/05/2000;;;;;;;;;
23/01/2024 14:20;31/05/2000;;;;;;;;;
23/01/2024 14:20;01/06/2000;;;;;;;;;
23/01/2024 14:20;01/06/2000;;;;;;;;;
23/01/2024 14:20;01/06/2000;;;;;;;;;
23/01/2024 14:20;01/06/2000;;;;;;;;;
23/01/2024 14:20;01/06/2000;;;;;;;;;
23/01/2024 14:20;01/06/2000;;;;;;;;;
23/01/2024 14:20;01/06/2000;;;;;;;;;
23/01/2024 14:20;01/06/2000;;;;;;;;;
23/01/2024 14:20;01/06/2000;;;;;;;;;
23/01/2024 14:20;01/06/2000;;;;;;;;;
23/01/2024 14:20;01/06/2000;;;;;;;;;
23/01/2024 14:20;01/06/2000;;;;;;;;;
23/01/2024 14:20;02/06/2000;;;;;;;;;
23/01/2024 14:20;02/06/2000;;;;;;;;;
23/01/2024 14:20;02/06/2000;;;;;;;;;
23/01/2024 14:20;02/06/2000;;;;;;;;;
23/01/2024 14:20;02/06/2000;;;;;;;;;
23/01/2024 14:20;02/06/2000;;;;;;;;;
23/01/2024 14:20;02/06/2000;;;;;;;;;
23/01/2024 14:20;02/06/2000;;;;;;;;;
23/01/2024 14:20;02/06/2000;;;;;;;;;
23/01/2024 14:20;02/06/2000;;;;;;;;;
23/01/2024 14:20;02/06/2000;;;;;;;;;
23/01/2024 14:20;02/06/2000;;;28938;;;;;;
23/01/2024 14:20;02/06/2000;;;;;;;;;
23/01/2024 14:20;02/06/2000;;;;;;;;;
23/01/2024 14:20;03/06/2000;;;;;;;;;
23/01/2024 14:20;03/06/2000;;;;;;;;;
23/01/2024 14:20;03/06/2000;;;;;;;;;
23/01/2024 14:20;03/06/2000;;;;;;;;;
23/01/2024 14:20;03/06/2000;;;;;;;;;
23/01/2024 14:20;03/06/2000;;;;;;;;;
23/01/2024 14:20;03/06/2000;;;;;;;;;
23/01/2024 14:20;03/06/2000;;;;;;;;;
23/01/2024 14:20;03/06/2000;;;;;;;;;
23/01/2024 14:20;03/06/2000;;;;;;;;;
23/01/2024 14:20;03/06/2000;;;;;;;;;
23/01/2024 14:20;04/06/2000;;;;;;;;;
23/01/2024 14:20;04/06/2000;;;;;;;;;
23/01/2024 14:20;04/06/2000;;;;;;;;;
23/01/2024 14:20;04/06/2000;;;;;;;;;
23/01/2024 14:20;04/06/2000;;;;;;;;;
23/01/2024 14:20;04/06/2000;;;;;;;;;
23/01/2024 14:20;04/06/2000;;;;;;;;;
23/01/2024 14:20;04/06/2000;;;;;;;;;
23/01/2024 14:20;04/06/2000;;;;;;;;;
23/01/2024 14:20;04/06/2000;;;;;;;;;
23/01/2024 14:20;04/06/2000;;;;;;;;;
23/01/2024 14:20;04/06/2000;;;;;;;;;
23/01/2024 14:20;04/06/2000;;;;;;;;;
23/01/2024 14:20;04/06/2000;;;;;;;;;
23/01/2024 14:20;05/06/2000;;;;;;;;;
23/01/2024 14:20;05/06/2000;;;;;;;;;
23/01/2024 14:20;05/06/2000;;;;;;;;;
23/01/2024 14:20;05/06/2000;;;;;;;;;
23/01/2024 14:20;05/06/2000;;;;;;;;;
23/01/2024 14:20;06/06/2000;;;;;;;;;
23/01/2024 14:20;06/06/2000;;;;;;;;;
23/01/2024 14:20;06/06/2000;;;;;;;;;
23/01/2024 14:20;06/06/2000;;;;;;;;;
23/01/2024 14:20;06/06/2000;;;;;;;;;
23/01/2024 14:20;06/06/2000;;;;;;;;;
23/01/2024 14:20;06/06/2000;;;;;;;;;
23/01/2024 14:20;06/06/2000;;;;;;;;;
23/01/2024 14:20;06/06/2000;;;;;;;;;
23/01/2024 14:20;06/06/2000;;;;;;;;;
23/01/2024 14:20;06/06/2000;;;;;;;;;
23/01/2024 14:20;07/06/2000;;;;;;;;;
23/01/2024 14:20;07/06/2000;;;;;;;;;
23/01/2024 14:20;07/06/2000;;;;;;;;;
23/01/2024 14:20;07/06/2000;;;;;;;;;
23/01/2024 14:20;07/06/2000;;;;;;;;;
23/01/2024 14:20;07/06/2000;;;;;;;;;
23/01/2024 14:20;07/06/2000;;;;;;;;;
23/01/2024 14:20;07/06/2000;;;;;;;;;
23/01/2024 14:20;07/06/2000;;;;;;;;;
23/01/2024 14:20;07/06/2000;;;;;;;;;
23/01/2024 14:20;07/06/2000;;;;;;;;;
23/01/2024 14:20;08/06/2000;;;;;;;;;
23/01/2024 14:20;08/06/2000;;;;;;;;;
23/01/2024 14:20;08/06/2000;;;;;;;;;
23/01/2024 14:20;08/06/2000;;;;;;;;;
23/01/2024 14:20;08/06/2000;;;;;;;;;
23/01/2024 14:20;08/06/2000;;;;;;;;;
23/01/2024 14:20;08/06/2000;;;;;;;;;
23/01/2024 14:20;08/06/2000;;;;;;;;;
23/01/2024 14:20;08/06/2000;;;;;;;;;
23/01/2024 14:20;09/06/2000;;;;;;;;;
23/01/2024 14:20;09/06/2000;;;;;;;;;
23/01/2024 14:20;09/06/2000;;;;;;;;;
23/01/2024 14:20;09/06/2000;;;;;;;;;
23/01/2024 14:20;09/06/2000;;;;;;;;;
23/01/2024 14:20;09/06/2000;;;;;;;;;
23/01/2024 14:20;09/06/2000;;;;;;;;;
23/01/2024 14:20;09/06/2000;;;;;;;;;
23/01/2024 14:20;09/06/2000;;;;;;;;;
23/01/2024 14:20;09/06/2000;;;;;;;;;
23/01/2024 14:20;09/06/2000;;;;;;;;;
23/01/2024 14:20;09/06/2000;;;;;;;;;
23/01/2024 14:20;09/06/2000;;;;;;;;;
23/01/2024 14:20;09/06/2000;;;;;;;;;
23/01/2024 14:20;10/06/2000;;;;;;;;;
23/01/2024 14:20;10/06/2000;;;;;;;;;
23/01/2024 14:20;10/06/2000;;;;;;;;;
23/01/2024 14:20;10/06/2000;;;;;;;;;
23/01/2024 14:20;10/06/2000;;;;;;;;;
23/01/2024 14:20;10/06/2000;;;;;;;;;
23/01/2024 14:20;10/06/2000;;;;;;;;;
23/01/2024 14:20;10/06/2000;;;;;;;;;
23/01/2024 14:20;10/06/2000;;;;;;;;;
23/01/2024 14:20;10/06/2000;;;;;;;;;
23/01/2024 14:20;10/06/2000;;;;;;;;;
23/01/2024 14:20;11/06/2000;;;;;;;;;
23/01/2024 14:20;11/06/2000;;;;;;;;;
23/01/2024 14:20;11/06/2000;;;;;;;;;
23/01/2024 14:20;11/06/2000;;;;;;;;;
23/01/2024 14:20;11/06/2000;;;;;;;;;
23/01/2024 14:20;11/06/2000;;;;;;;;;
23/01/2024 14:20;11/06/2000;;;;;;;;;
23/01/2024 14:20;11/06/2000;;;;;;;;;
23/01/2024 14:20;11/06/2000;;;;;;;;;
23/01/2024 14:20;12/06/2000;;;;;;;;;
23/01/2024 14:20;12/06/2000;;;;;;;;;
23/01/2024 14:20;12/06/2000;;;;;;;;;
23/01/2024 14:20;12/06/2000;;;;;;;;;
23/01/2024 14:20;12/06/2000;;;;;;;;;
23/01/2024 14:20;12/06/2000;;;;;;;;;
23/01/2024 14:20;12/06/2000;;;;;;;;;
23/01/2024 14:20;12/06/2000;;;;;;;;;
23/01/2024 14:20;12/06/2000;;;;;;;;;
23/01/2024 14:20;12/06/2000;;;;;;;;;
23/01/2024 14:20;12/06/2000;;;;;;;;;
23/01/2024 14:20;12/06/2000;;;;;;;;;
23/01/2024 14:20;13/06/2000;;;;;;;;;
23/01/2024 14:20;13/06/2000;;;;;;;;;
23/01/2024 14:20;13/06/2000;;;;;;;;;
23/01/2024 14:20;13/06/2000;;;;;;;;;
23/01/2024 14:20;13/06/2000;;;28043;;;;;;
23/01/2024 14:20;13/06/2000;;;;;;;;;
23/01/2024 14:20;13/06/2000;;;;;;;;;
23/01/2024 14:20;14/06/2000;;;;;;;;;
23/01/2024 14:20;14/06/2000;;;;;;;;;
23/01/2024 14:20;14/06/2000;;;;;;;;;
23/01/2024 14:20;14/06/2000;;;;;;;;;
23/01/2024 14:20;14/06/2000;;;;;;;;;
23/01/2024 14:20;14/06/2000;;;;;;;;;
23/01/2024 14:20;14/06/2000;;;;;;;;;
23/01/2024 14:20;14/06/2000;;;;;;;;;
23/01/2024 14:20;14/06/2000;;;;;;;;;
23/01/2024 14:20;14/06/2000;;;;;;;;;
23/01/2024 14:20;14/06/2000;;;;;;;;;
23/01/2024 14:20;14/06/2000;;;;;;;;;
23/01/2024 14:20;14/06/2000;;;;;;;;;
23/01/2024 14:20;14/06/2000;;;;;;;;;
23/01/2024 14:20;14/06/2000;;;;;;;;;
23/01/2024 14:20;14/06/2000;;;;;;;;;
23/01/2024 14:20;15/06/2000;;;;;;;;;
23/01/2024 14:20;15/06/2000;;;;;;;;;
23/01/2024 14:20;15/06/2000;;;;;;;;;
23/01/2024 14:20;15/06/2000;;;;;;;;;
23/01/2024 14:20;15/06/2000;;;;;;;;;
23/01/2024 14:20;15/06/2000;;;;;;;;;
23/01/2024 14:20;15/06/2000;;;;;;;;;
23/01/2024 14:20;15/06/2000;;;;;;;;;
23/01/2024 14:20;15/06/2000;;;;;;;;;
23/01/2024 14:20;15/06/2000;;;;;;;;;
23/01/2024 14:20;15/06/2000;;;;;;;;;
23/01/2024 14:20;15/06/2000;;;;;;;;;
23/01/2024 14:20;15/06/2000;;;;;;;;;
23/01/2024 14:20;15/06/2000;;;;;;;;;
23/01/2024 14:20;15/06/2000;;;;;;;;;
23/01/2024 14:20;15/06/2000;;;;;;;;;
23/01/2024 14:20;15/06/2000;;;;;;;;;
23/01/2024 14:20;15/06/2000;;;;;;;;;
23/01/2024 14:20;15/06/2000;;;;;;;;;
23/01/2024 14:20;15/06/2000;;;;;;;;;
23/01/2024 14:20;15/06/2000;;;;;;;;;
23/01/2024 14:20;15/06/2000;;;;;;;;;
23/01/2024 14:20;15/06/2000;;;;;;;;;
23/01/2024 14:20;16/06/2000;;;;;;;;;
23/01/2024 14:20;16/06/2000;;;;;;;;;
23/01/2024 14:20;16/06/2000;;;;;;;;;
23/01/2024 14:20;16/06/2000;;;;;;;;;
23/01/2024 14:20;16/06/2000;;;;;;;;;
23/01/2024 14:20;16/06/2000;;;;;;;;;
23/01/2024 14:20;16/06/2000;;;;;;;;;
23/01/2024 14:20;17/06/2000;;;;;;;;;
23/01/2024 14:20;17/06/2000;;;;;;;;;
23/01/2024 14:20;17/06/2000;;;;;;;;;
23/01/2024 14:20;17/06/2000;;;;;;;;;
23/01/2024 14:20;17/06/2000;;;;;;;;;
23/01/2024 14:20;17/06/2000;;;;;;;;;
23/01/2024 14:20;17/06/2000;;;;;;;;;
23/01/2024 14:20;17/06/2000;;;;;;;;;
23/01/2024 14:20;17/06/2000;;;;;;;;;
23/01/2024 14:20;17/06/2000;;;;;;;;;
23/01/2024 14:20;17/06/2000;;;;;;;;;
23/01/2024 14:20;18/06/2000;;;;;;;;;
23/01/2024 14:20;18/06/2000;;;;;;;;;
23/01/2024 14:20;18/06/2000;;;;;;;;;
23/01/2024 14:20;18/06/2000;;;;;;;;;
23/01/2024 14:20;18/06/2000;;;;;;;;;
23/01/2024 14:20;18/06/2000;;;;;;;;;
23/01/2024 14:20;18/06/2000;;;;;;;;;
23/01/2024 14:20;18/06/2000;;;;;;;;;
23/01/2024 14:20;18/06/2000;;;;;;;;;
23/01/2024 14:20;18/06/2000;;;;;;;;;
23/01/2024 14:20;18/06/2000;;;;;;;;;
23/01/2024 14:20;18/06/2000;;;;;;;;;
23/01/2024 14:20;19/06/2000;;España;;;;;;;
23/01/2024 14:20;19/06/2000;;;;;;;;;
23/01/2024 14:20;19/06/2000;;;;;;;;;
23/01/2024 14:20;19/06/2000;;;;;;;;;
23/01/2024 14:20;19/06/2000;;;;;;;;;
23/01/2024 14:20;19/06/2000;;;;;;;;;
23/01/2024 14:20;19/06/2000;;;;;;;;;
23/01/2024 14:20;19/06/2000;;;;;;;;;
23/01/2024 14:20;19/06/2000;;;;;;;;;
23/01/2024 14:20;20/06/2000;;;;;;;;;
23/01/2024 14:20;20/06/2000;;;;;;;;;
23/01/2024 14:20;20/06/2000;;;;;;;;;
23/01/2024 14:20;20/06/2000;;;;;;;;;
23/01/2024 14:20;20/06/2000;;;;;;;;;
23/01/2024 14:20;20/06/2000;;;;;;;;;
23/01/2024 14:20;20/06/2000;;;;;;;;;
23/01/2024 14:20;20/06/2000;;;;;;;;;
23/01/2024 14:20;20/06/2000;;;;;;;;;
23/01/2024 14:20;20/06/2000;;;;;;;;;
23/01/2024 14:20;20/06/2000;;;;;;;;;
23/01/2024 14:20;21/06/2000;;;;;;;;;
23/01/2024 14:20;21/06/2000;;;;;;;;;
23/01/2024 14:20;21/06/2000;;;;;;;;;
23/01/2024 14:20;21/06/2000;;;;;;;;;
23/01/2024 14:20;21/06/2000;;;;;;;;;
23/01/2024 14:20;21/06/2000;;;;;;;;;
23/01/2024 14:20;21/06/2000;;;28005;;;;;;
23/01/2024 14:20;21/06/2000;;;;;;;;;
23/01/2024 14:20;21/06/2000;;;;;;;;;
23/01/2024 14:20;21/06/2000;;;;;;;;;
23/01/2024 14:20;21/06/2000;;;;;;;;;
23/01/2024 14:20;21/06/2000;;;28224;;;;;;
23/01/2024 14:20;21/06/2000;;;;;;;;;
23/01/2024 14:20;21/06/2000;;;;;;;;;
23/01/2024 14:20;21/06/2000;;;;;;;;;
23/01/2024 14:20;22/06/2000;;;;;;;;;
23/01/2024 14:20;22/06/2000;;;;;;;;;
23/01/2024 14:20;22/06/2000;;;;;;;;;
23/01/2024 14:20;22/06/2000;;;;;;;;;
23/01/2024 14:20;22/06/2000;;;;;;;;;
23/01/2024 14:20;23/06/2000;;;;;;;;;
23/01/2024 14:20;23/06/2000;;;;;;;;;
23/01/2024 14:20;23/06/2000;;;;;;;;;
23/01/2024 14:20;23/06/2000;;;;;;;;;
23/01/2024 14:20;23/06/2000;;;;;;;;;
23/01/2024 14:20;23/06/2000;;;;;;;;;
23/01/2024 14:20;23/06/2000;;;;;;;;;
23/01/2024 14:20;23/06/2000;;;;;;;;;
23/01/2024 14:20;23/06/2000;;;;;;;;;
23/01/2024 14:20;23/06/2000;;;;;;;;;
23/01/2024 14:20;24/06/2000;;;;;;;;;
23/01/2024 14:20;24/06/2000;;;;;;;;;
23/01/2024 14:20;24/06/2000;;;;;;;;;
23/01/2024 14:20;24/06/2000;;;;;;;;;
23/01/2024 14:20;24/06/2000;;;;;;;;;
23/01/2024 14:20;24/06/2000;;;;;;;;;
23/01/2024 14:20;24/06/2000;;;;;;;;;
23/01/2024 14:20;24/06/2000;;;;;;;;;
23/01/2024 14:20;25/06/2000;;;;;;;;;
23/01/2024 14:20;25/06/2000;;;;;;;;;
23/01/2024 14:20;25/06/2000;;;;;;;;;
23/01/2024 14:20;25/06/2000;;;;;;;;;
23/01/2024 14:20;25/06/2000;;;;;;;;;
23/01/2024 14:20;26/06/2000;;;;;;;;;
23/01/2024 14:20;26/06/2000;;;;;;;;;
23/01/2024 14:20;26/06/2000;;;;;;;;;
23/01/2024 14:20;26/06/2000;;;;;;;;;
23/01/2024 14:20;26/06/2000;;;28240;;;;;;
23/01/2024 14:20;26/06/2000;;;;;;;;;
23/01/2024 14:20;26/06/2000;;;;;;;;;
23/01/2024 14:20;26/06/2000;;;;;;;;;
23/01/2024 14:20;26/06/2000;;;;;;;;;
23/01/2024 14:20;26/06/2000;;;;;;;;;
23/01/2024 14:20;26/06/2000;;;;;;;;;
23/01/2024 14:20;26/06/2000;;;;;;;;;
23/01/2024 14:20;27/06/2000;;;;;;;;;
23/01/2024 14:20;27/06/2000;;;;;;;;;
23/01/2024 14:20;27/06/2000;;;;;;;;;
23/01/2024 14:20;27/06/2000;;;;;;;;;
23/01/2024 14:20;27/06/2000;;;;;;;;;
23/01/2024 14:20;27/06/2000;;;;;;;;;
23/01/2024 14:20;27/06/2000;;;;;;;;;
23/01/2024 14:20;27/06/2000;;;;;;;;;
23/01/2024 14:20;28/06/2000;;;;;;;;;
23/01/2024 14:20;28/06/2000;;;;;;;;;
23/01/2024 14:20;28/06/2000;;;;;;;;;
23/01/2024 14:20;28/06/2000;;;;;;;;;
23/01/2024 14:20;28/06/2000;;;;;;;;;
23/01/2024 14:20;28/06/2000;;;;;;;;;
23/01/2024 14:20;28/06/2000;;;;;;;;;
23/01/2024 14:20;28/06/2000;;;;;;;;;
23/01/2024 14:20;28/06/2000;;;;;;;;;
23/01/2024 14:20;28/06/2000;;;;;;;;;
23/01/2024 14:20;28/06/2000;;;;;;;;;
23/01/2024 14:20;28/06/2000;;;;;;;;;
23/01/2024 14:20;29/06/2000;;;;;;;;;
23/01/2024 14:20;29/06/2000;;;;;;;;;
23/01/2024 14:20;29/06/2000;;;;;;;;;
23/01/2024 14:20;29/06/2000;;;;;;;;;
23/01/2024 14:20;29/06/2000;;;;;;;;;
23/01/2024 14:20;29/06/2000;;;;;;;;;
23/01/2024 14:20;29/06/2000;;;;;;;;;
23/01/2024 14:20;29/06/2000;;;;;;;;;
23/01/2024 14:20;29/06/2000;;;;;;;;;
23/01/2024 14:20;30/06/2000;;;;;;;;;
23/01/2024 14:20;30/06/2000;;;;;;;;;
23/01/2024 14:20;30/06/2000;;;;;;;;;
23/01/2024 14:20;30/06/2000;;;;;;;;;
23/01/2024 14:20;30/06/2000;;;;;;;;;
23/01/2024 14:20;30/06/2000;;;;;;;;;
23/01/2024 14:20;30/06/2000;;;;;;;;;
23/01/2024 14:20;30/06/2000;;;;;;;;;
23/01/2024 14:20;01/07/2000;;;;;;;;;
23/01/2024 14:20;01/07/2000;;;;;;;;;
23/01/2024 14:20;01/07/2000;;;;;;;;;
23/01/2024 14:20;01/07/2000;;;;;;;;;
23/01/2024 14:20;01/07/2000;;;;;;;;;
23/01/2024 14:20;01/07/2000;;;;;;;;;
23/01/2024 14:20;01/07/2000;;;;;;;;;
23/01/2024 14:20;02/07/2000;;;;;;;;;
23/01/2024 14:20;02/07/2000;;;;;;;;;
23/01/2024 14:20;02/07/2000;;;;;;;;;
23/01/2024 14:20;02/07/2000;;;;;;;;;
23/01/2024 14:20;03/07/2000;;;;;;;;;
23/01/2024 14:20;03/07/2000;;;;;;;;;
23/01/2024 14:20;03/07/2000;;;;;;;;;
23/01/2024 14:20;03/07/2000;;;;;;;;;
23/01/2024 14:20;03/07/2000;;;;;;;;;
23/01/2024 14:20;03/07/2000;;;;;;;;;
23/01/2024 14:20;03/07/2000;;;;;;;;;
23/01/2024 14:20;03/07/2000;;;;;;;;;
23/01/2024 14:20;04/07/2000;;;;;;;;;
23/01/2024 14:20;04/07/2000;;;;;;;;;
23/01/2024 14:20;04/07/2000;;;;;;;;;
23/01/2024 14:20;04/07/2000;;;;;;;;;
23/01/2024 14:20;04/07/2000;;;28019;;;;;;
23/01/2024 14:20;04/07/2000;;;;;;;;;
23/01/2024 14:20;04/07/2000;;;;;;;;;
23/01/2024 14:20;04/07/2000;;;;;;;;;
23/01/2024 14:20;04/07/2000;;;;;;;;;
23/01/2024 14:20;04/07/2000;;;;;;;;;
23/01/2024 14:20;04/07/2000;;;;;;;;;
23/01/2024 14:20;04/07/2000;;;;;;;;;
23/01/2024 14:20;04/07/2000;;;;;;;;;
23/01/2024 14:20;05/07/2000;;;;;;;;;
23/01/2024 14:20;05/07/2000;;;;;;;;;
23/01/2024 14:20;05/07/2000;;;;;;;;;
23/01/2024 14:20;05/07/2000;;;;;;;;;
23/01/2024 14:20;05/07/2000;;;;;;;;;
23/01/2024 14:20;05/07/2000;;;;;;;;;
23/01/2024 14:20;05/07/2000;;;;;;;;;
23/01/2024 14:20;05/07/2000;;;;;;;;;
23/01/2024 14:20;06/07/2000;;;;;;;;;
23/01/2024 14:20;06/07/2000;;;;;;;;;
23/01/2024 14:20;06/07/2000;;;;;;;;;
23/01/2024 14:20;06/07/2000;;;28300;;;;;;
23/01/2024 14:20;06/07/2000;;;;;;;;;
23/01/2024 14:20;06/07/2000;;;;;;;;;
23/01/2024 14:20;06/07/2000;;;;;;;;;
23/01/2024 14:20;07/07/2000;;;;;;;;;
23/01/2024 14:20;07/07/2000;;;;;;;;;
23/01/2024 14:20;07/07/2000;;;;;;;;;
23/01/2024 14:20;07/07/2000;;;;;;;;;
23/01/2024 14:20;07/07/2000;;;;;;;;;
23/01/2024 14:20;07/07/2000;;;;;;;;;
23/01/2024 14:20;07/07/2000;;;;;;;;;
23/01/2024 14:20;07/07/2000;;;;;;;;;
23/01/2024 14:20;07/07/2000;;;;;;;;;
23/01/2024 14:20;07/07/2000;;;;;;;;;
23/01/2024 14:20;07/07/2000;;;;;;;;;
23/01/2024 14:20;08/07/2000;;;;;;;;;
23/01/2024 14:20;08/07/2000;;;;;;;;;
23/01/2024 14:20;08/07/2000;;;;;;;;;
23/01/2024 14:20;08/07/2000;;;;;;;;;
23/01/2024 14:20;08/07/2000;;;;;;;;;
23/01/2024 14:20;09/07/2000;;;;;;;;;
23/01/2024 14:20;09/07/2000;;;;;;;;;
23/01/2024 14:20;09/07/2000;;;;;;;;;
23/01/2024 14:20;09/07/2000;;;;;;;;;
23/01/2024 14:20;09/07/2000;;;;;;;;;
23/01/2024 14:20;09/07/2000;;;;;;;;;
23/01/2024 14:20;09/07/2000;;;;;;;;;
23/01/2024 14:20;09/07/2000;;;;;;;;;
23/01/2024 14:20;09/07/2000;;;;;;;;;
23/01/2024 14:20;09/07/2000;;;;;;;;;
23/01/2024 14:20;09/07/2000;;;;;;;;;
23/01/2024 14:20;10/07/2000;;;;;;;;;
23/01/2024 14:20;10/07/2000;;;;;;;;;
23/01/2024 14:20;10/07/2000;;;;;;;;;
23/01/2024 14:20;10/07/2000;;;;;;;;;
